ts,open,high,low,close,vol
1782327600000,1571.42,1576.09,1570.85,1573.06,18090.245
1782327900000,1573.07,1573.15,1569.61,1572.48,10281.102
1782328200000,1572.47,1572.47,1565.8,1570.49,19110.116
1782328500000,1570.49,1571.36,1567.5,1570.66,8954.663
1782328800000,1570.66,1572.99,1569.23,1572.47,9316.129
1782329100000,1572.47,1576.04,1572.47,1574.91,15455.992
1782329400000,1574.92,1576.64,1571.22,1576.42,17729.821
1782329700000,1576.42,1581.0,1575.23,1578.09,42483.907
1782330000000,1578.08,1583.21,1577.52,1578.82,25267.321
1782330300000,1578.83,1581.0,1577.52,1579.41,13408.18
1782330600000,1579.41,1582.79,1577.78,1581.03,18129.968
1782330900000,1581.02,1584.69,1579.21,1583.72,21816.391
1782331200000,1583.72,1597.53,1579.0,1596.49,99121.772
1782331500000,1596.48,1612.0,1596.03,1607.6,102766.958
1782331800000,1607.6,1610.41,1606.01,1609.46,26755.399
1782332100000,1609.46,1615.13,1607.03,1612.83,38306.937
1782332400000,1612.81,1616.33,1610.6,1612.1,25148.137
1782332700000,1612.1,1616.44,1610.7,1612.43,20391.712
1782333000000,1612.42,1616.81,1608.0,1608.76,30182.268
1782333300000,1608.75,1613.49,1608.12,1611.66,18112.574
1782333600000,1611.67,1613.3,1611.05,1611.36,12630.75
1782333900000,1611.37,1619.82,1610.75,1619.56,25506.034
1782334200000,1619.54,1621.38,1612.29,1614.0,39074.235
1782334500000,1614.0,1614.01,1610.68,1613.0,16716.601
1782334800000,1613.0,1614.52,1607.29,1608.92,23371.792
1782335100000,1608.92,1609.2,1607.03,1608.73,18395.302
1782335400000,1608.73,1609.95,1605.12,1608.8,19309.108
1782335700000,1608.79,1610.34,1607.43,1609.85,8827.794
1782336000000,1609.84,1611.12,1608.84,1609.37,4389.049
1782336300000,1609.38,1611.47,1608.92,1610.98,4079.756
1782336600000,1610.97,1615.55,1609.5,1614.0,8728.034
1782336900000,1613.99,1619.04,1613.04,1617.53,11519.688
1782337200000,1617.53,1618.82,1616.94,1617.39,7556.434
1782337500000,1617.39,1619.2,1615.81,1617.77,6612.894
1782337800000,1617.77,1618.29,1614.72,1614.81,4207.561
1782338100000,1614.8,1621.15,1614.78,1620.44,16345.994
1782338400000,1620.44,1629.15,1620.24,1621.87,41480.124
1782338700000,1621.86,1624.13,1620.56,1621.48,8574.569
1782339000000,1621.47,1623.7,1618.77,1618.96,7194.32
1782339300000,1618.97,1618.97,1615.29,1616.14,17671.469
1782339600000,1616.15,1617.54,1615.35,1615.35,5691.806
1782339900000,1615.36,1616.41,1614.25,1615.0,8022.214
1782340200000,1615.0,1617.34,1615.0,1615.99,6098.483
1782340500000,1616.0,1617.34,1614.76,1614.89,5091.166
1782340800000,1614.89,1616.97,1614.08,1616.69,4876.838
1782341100000,1616.7,1616.76,1612.77,1613.86,6165.784
1782341400000,1613.86,1615.06,1613.56,1614.66,3172.49
1782341700000,1614.66,1615.66,1614.36,1614.75,2760.419
1782342000000,1614.75,1615.83,1612.9,1615.71,6984.223
1782342300000,1615.7,1616.91,1614.91,1615.06,2967.001
1782342600000,1615.06,1616.89,1614.5,1615.26,3240.347
